period,reporterDesc,partnerDesc,flowDesc,primaryValue
2024,Latvia,Norway,Import,87695117.55
2024,Latvia,N. Mariana Isds,Import,329.044
2024,Latvia,United States Minor Outlying Islands,Import,882.14
2024,Latvia,Pakistan,Import,7171874.576
2024,Latvia,Panama,Import,481372.474
2024,Latvia,Paraguay,Import,263654.891
2024,Latvia,Peru,Import,1756487.01
2024,Latvia,Philippines,Import,2080124.18
2024,Latvia,Poland,Import,2603175639
2024,Latvia,Portugal,Import,64070178.92
2024,Latvia,Qatar,Import,31269.971
2024,Latvia,Romania,Import,76950688.23
2024,Latvia,Russian Federation,Import,428227495.9
2024,Latvia,Rwanda,Import,1.082
2024,Latvia,Anguilla,Import,986.049
2024,Latvia,Saint Pierre and Miquelon,Import,371.256
2024,Latvia,San Marino,Import,367080.674
2024,Latvia,Saudi Arabia,Import,33838517.69
2024,Latvia,Senegal,Import,317.137
2024,Latvia,Serbia,Import,17941993.11
2024,Latvia,Seychelles,Import,1093012.683
2024,Latvia,Sierra Leone,Import,1070.474
2024,Latvia,India,Import,176331960.2
2024,Latvia,Singapore,Import,11891089.1
2024,Latvia,Slovakia,Import,240283184.4
2024,Latvia,Viet Nam,Import,243132288
2024,Latvia,Slovenia,Import,93656028.11
2024,Latvia,South Africa,Import,2321330.501
2024,Latvia,Zimbabwe,Import,108.238
2024,Latvia,Spain,Import,331739817.6
2024,Latvia,Suriname,Import,9421.04
2024,Latvia,Sweden,Import,765561013.5
2024,Latvia,Switzerland,Import,133337761.6
2024,Latvia,Tajikistan,Import,203034.009
2024,Latvia,Thailand,Import,20961178.67
2024,Latvia,Togo,Import,75.767
2024,Latvia,Trinidad and Tobago,Import,692.723
2024,Latvia,United Arab Emirates,Import,26997556.04
2024,Latvia,Tunisia,Import,907145.228
2024,Latvia,Türkiye,Import,188805733.7
2024,Latvia,Turkmenistan,Import,218745.844
2024,Latvia,Uganda,Import,1936.379
2024,Latvia,Ukraine,Import,311561033.3
2024,Latvia,North Macedonia,Import,4458894.447
2024,Latvia,Egypt,Import,18220145.4
2024,Latvia,United Kingdom,Import,215508114.8
2024,Latvia,United Rep. of Tanzania,Import,10396.264
2024,Latvia,USA,Import,254498219.1
2024,Latvia,Burkina Faso,Import,32687.89
2024,Latvia,Uruguay,Import,90286.766
2024,Latvia,Uzbekistan,Import,31447217.78
2024,Latvia,Venezuela,Import,5204504.133
2024,Latvia,"Areas, nes",Import,53581507.45
2024,Lithuania,World,Import,44757934350
2024,Lithuania,Afghanistan,Import,48563
2024,Lithuania,Albania,Import,3984825
2024,Lithuania,Antarctica,Import,1145
2024,Lithuania,Algeria,Import,753380323
2024,Lithuania,Andorra,Import,26747
2024,Lithuania,Angola,Import,502215
2024,Lithuania,Antigua and Barbuda,Import,4610
2024,Lithuania,Azerbaijan,Import,12395478
2024,Lithuania,Argentina,Import,30702222
2024,Lithuania,Australia,Import,6568896
2024,Lithuania,Austria,Import,521379214
2024,Lithuania,Bahamas,Import,414
2024,Lithuania,Bahrain,Import,9195546
2024,Lithuania,Bangladesh,Import,1701819
2024,Lithuania,Armenia,Import,3426377
2024,Lithuania,Barbados,Import,4136
2024,Lithuania,Belgium,Import,1143293711
2024,Lithuania,Bermuda,Import,764
2024,Lithuania,Bolivia (Plurinational State of),Import,758925
2024,Lithuania,Bosnia Herzegovina,Import,25961029
2024,Lithuania,Botswana,Import,139408
2024,Lithuania,Brazil,Import,33449608
2024,Lithuania,Belize,Import,2199
2024,Lithuania,Br. Virgin Isds,Import,160
2024,Lithuania,Brunei Darussalam,Import,143
2024,Lithuania,Bulgaria,Import,118174749
2024,Lithuania,Myanmar,Import,8518748
2024,Lithuania,Belarus,Import,209821284
2024,Lithuania,Cambodia,Import,2745546
2024,Lithuania,Cameroon,Import,3027385
2024,Lithuania,Canada,Import,32744085
2024,Lithuania,Sri Lanka,Import,5708669
2024,Lithuania,Chile,Import,25760795
2024,Lithuania,China,Import,2039146726
2024,Lithuania,Colombia,Import,1302866
2024,Lithuania,Congo,Import,149203
2024,Lithuania,Dem. Rep. of the Congo,Import,229229
2024,Lithuania,Costa Rica,Import,429090
2024,Lithuania,Croatia,Import,130161962
2024,Lithuania,Cuba,Import,706
2024,Lithuania,Cyprus,Import,11658647
2024,Lithuania,Czechia,Import,1086328401
2024,Lithuania,Benin,Import,63675
2024,Lithuania,Denmark,Import,781961317
2024,Lithuania,Dominican Rep.,Import,1135574
2024,Lithuania,Ecuador,Import,18065113
2024,Lithuania,El Salvador,Import,151958
2024,Lithuania,Ethiopia,Import,611924
2024,Lithuania,Eritrea,Import,305
2024,Lithuania,Estonia,Import,1799422247
2024,Lithuania,Faeroe Isds,Import,4376691
2024,Lithuania,Fiji,Import,29399
2024,Lithuania,Finland,Import,1052159245
2024,Lithuania,France,Import,1138857240
2024,Lithuania,French Polynesia,Import,5925
2024,Lithuania,Fr. South Antarctic Terr.,Import,204
2024,Lithuania,Gabon,Import,113233
2024,Lithuania,Georgia,Import,20212983
2024,Lithuania,State of Palestine,Import,4547
2024,Lithuania,Germany,Import,5572631499
2024,Lithuania,Ghana,Import,1488053
2024,Lithuania,Gibraltar,Import,2774
2024,Lithuania,Greece,Import,67087159
2024,Lithuania,Greenland,Import,231242
2024,Lithuania,Grenada,Import,307
2024,Lithuania,Guam,Import,314
2024,Lithuania,Guatemala,Import,207389
2024,Lithuania,Guinea,Import,3414840
2024,Lithuania,Guyana,Import,1832
2024,Lithuania,Haiti,Import,60307
2024,Lithuania,Holy See (Vatican City State),Import,770
2024,Lithuania,Honduras,Import,319748
2024,Lithuania,"China, Hong Kong SAR",Import,15979596
2024,Lithuania,Hungary,Import,259064105
2024,Lithuania,Iceland,Import,11936236
2024,Lithuania,Indonesia,Import,108412349
2024,Lithuania,Iran,Import,1716597
2024,Lithuania,Iraq,Import,33294
2024,Lithuania,Ireland,Import,162011898
2024,Lithuania,Israel,Import,36493792
2024,Lithuania,Italy,Import,1340280764
2024,Lithuania,Côte d'Ivoire,Import,8635254
2024,Lithuania,Jamaica,Import,13478
2024,Lithuania,Japan,Import,74129737
2024,Lithuania,Kazakhstan,Import,138232347
2024,Lithuania,Jordan,Import,8172156
2024,Lithuania,Kenya,Import,1117772
2024,Lithuania,Rep. of Korea,Import,211790178
2024,Lithuania,Kuwait,Import,140752
2024,Lithuania,Kyrgyzstan,Import,11527934
2024,Lithuania,Lao People's Dem. Rep.,Import,188518
2024,Lithuania,Lebanon,Import,64807
2024,Lithuania,Latvia,Import,3621713612
2024,Lithuania,Liberia,Import,117
2024,Lithuania,Libya,Import,2410
2024,Lithuania,Luxembourg,Import,21756263
2024,Lithuania,"China, Macao SAR",Import,4807
2024,Lithuania,Madagascar,Import,163199
2024,Lithuania,Malawi,Import,1672747
2024,Lithuania,Malaysia,Import,25364776
2024,Lithuania,Maldives,Import,384
2024,Lithuania,Mali,Import,6725
2024,Lithuania,Malta,Import,23466285
2024,Lithuania,Mauritania,Import,112994
2024,Lithuania,Mauritius,Import,1716636
2024,Lithuania,Mexico,Import,14602748
2024,Lithuania,"Other Asia, nes",Import,119118945
2024,Lithuania,Mongolia,Import,323133
2024,Lithuania,Rep. of Moldova,Import,15419563
2024,Lithuania,Montenegro,Import,205281
2024,Lithuania,Morocco,Import,91903318
2024,Lithuania,Mozambique,Import,2474226
2024,Lithuania,Oman,Import,13623210
2024,Lithuania,Namibia,Import,9218
2024,Lithuania,Nepal,Import,98806
2024,Lithuania,Netherlands,Import,2262095899
2024,Lithuania,Curaçao,Import,1360
2024,Lithuania,Aruba,Import,34
2024,Lithuania,Sint Maarten,Import,557
2024,Lithuania,New Caledonia,Import,1753
2024,Lithuania,New Zealand,Import,18503154
2024,Lithuania,Nicaragua,Import,1190947
2024,Lithuania,Niger,Import,1237
2024,Lithuania,Nigeria,Import,35690414
2024,Lithuania,"Other Europe, nes",Import,149991655
2024,Lithuania,Norway,Import,2412498378
2024,Lithuania,Marshall Isds,Import,313
2024,Lithuania,Pakistan,Import,40133541
2024,Lithuania,Panama,Import,5154
2024,Lithuania,Papua New Guinea,Import,30406
2024,Lithuania,Paraguay,Import,952909
2024,Lithuania,Peru,Import,3202001
2024,Lithuania,Philippines,Import,4753085
2024,Lithuania,Poland,Import,6278214932
2024,Lithuania,Portugal,Import,69810856
2024,Lithuania,Qatar,Import,11931592
2024,Lithuania,Romania,Import,176384012
2024,Lithuania,Russian Federation,Import,236741906
2024,Lithuania,Rwanda,Import,228363
2024,Lithuania,Saint Helena,Import,863
2024,Lithuania,Saint Vincent and the Grenadines,Import,538
2024,Lithuania,San Marino,Import,1288691
2024,Lithuania,Saudi Arabia,Import,2240053893
2024,Lithuania,Senegal,Import,43640914
2024,Lithuania,Serbia,Import,32939239
2024,Lithuania,Sierra Leone,Import,484
2024,Lithuania,India,Import,227444648
2024,Lithuania,Singapore,Import,5167242
2024,Lithuania,Slovakia,Import,225353362
2024,Lithuania,Viet Nam,Import,81713907
2024,Lithuania,Slovenia,Import,222325271
2024,Lithuania,Somalia,Import,59090
2024,Lithuania,South Africa,Import,35807651
2024,Lithuania,Zimbabwe,Import,1475084
2024,Lithuania,Spain,Import,592649730
2024,Lithuania,Suriname,Import,90328
2024,Lithuania,Eswatini,Import,65936
2024,Lithuania,Sweden,Import,1862222876
2024,Lithuania,Switzerland,Import,121013137
2024,Lithuania,Tajikistan,Import,584766
2024,Lithuania,Thailand,Import,33224866
2024,Lithuania,Togo,Import,182
2024,Lithuania,Trinidad and Tobago,Import,67894767
2024,Lithuania,United Arab Emirates,Import,75937871
2024,Lithuania,Tunisia,Import,1652157
2024,Lithuania,Türkiye,Import,441265906
2024,Lithuania,Turkmenistan,Import,115565
2024,Lithuania,Uganda,Import,421094
2024,Lithuania,Ukraine,Import,501291248
2024,Lithuania,North Macedonia,Import,5459147
2024,Lithuania,Egypt,Import,95809616
2024,Lithuania,United Kingdom,Import,978488636
2024,Lithuania,United Rep. of Tanzania,Import,1070592
2024,Lithuania,Special Categories,Import,248442546
2024,Lithuania,USA,Import,1749374214
2024,Lithuania,Burkina Faso,Import,1754
2024,Lithuania,Uruguay,Import,1606560
2024,Lithuania,Uzbekistan,Import,115902050
2024,Lithuania,Venezuela,Import,12473238
2024,Lithuania,Zambia,Import,675
2024,Lithuania,"Areas, nes",Import,2084209
2024,Malaysia,World,Import,2.99514E+11
2024,Malaysia,Afghanistan,Import,602911.264
2024,Malaysia,Albania,Import,17617509.04
2024,Malaysia,Antarctica,Import,919.713
2024,Malaysia,Algeria,Import,3265749.169
2024,Malaysia,Andorra,Import,6838.521
2024,Malaysia,Angola,Import,435029874.8
2024,Malaysia,Antigua and Barbuda,Import,4163.291
2024,Malaysia,Azerbaijan,Import,990900.978
2024,Malaysia,Argentina,Import,1652885770
2024,Malaysia,Australia,Import,7324471441
2024,Malaysia,Austria,Import,744915722.3
2024,Malaysia,Bahamas,Import,1518763.318
2024,Malaysia,Bahrain,Import,204147348.2
2024,Malaysia,Bangladesh,Import,328796575.2
2024,Malaysia,Armenia,Import,16395654.8
2024,Malaysia,Barbados,Import,1963324.882
2024,Malaysia,Belgium,Import,782545439.5
2024,Malaysia,Bermuda,Import,475.043
2024,Malaysia,Bhutan,Import,16908.602
2024,Malaysia,Bolivia (Plurinational State of),Import,15812175.94
2024,Malaysia,Bosnia Herzegovina,Import,3579803.492
2024,Malaysia,Botswana,Import,563923.215
2024,Malaysia,Brazil,Import,3543027103
2024,Malaysia,Belize,Import,364608.816
2024,Malaysia,Br. Indian Ocean Terr.,Import,2285.188
2024,Malaysia,Solomon Isds,Import,13367108.75
2024,Malaysia,Br. Virgin Isds,Import,96648.958
2024,Malaysia,Brunei Darussalam,Import,538946378.3
2024,Malaysia,Bulgaria,Import,48297396.38
2024,Malaysia,Myanmar,Import,306733546.2
2024,Malaysia,Burundi,Import,2614180.525
2024,Malaysia,Belarus,Import,32839612.77
2024,Malaysia,Cambodia,Import,190805090
2024,Malaysia,Cameroon,Import,747142904.5
2024,Malaysia,Canada,Import,1051754198
2024,Malaysia,Cayman Isds,Import,860744.009
2024,Malaysia,Central African Rep.,Import,809130.611
2024,Malaysia,Sri Lanka,Import,92480945.25
2024,Malaysia,Chad,Import,144163742
2024,Malaysia,Chile,Import,246651088.2
2024,Malaysia,China,Import,64777833654
2024,Malaysia,Colombia,Import,109745072.6
2024,Malaysia,Congo,Import,381749482.1
2024,Malaysia,Dem. Rep. of the Congo,Import,315350979.5
2024,Malaysia,Costa Rica,Import,557351144.3
2024,Malaysia,Croatia,Import,24041721.31
2024,Malaysia,Cuba,Import,501801.621
2024,Malaysia,Cyprus,Import,11635247.14
2024,Malaysia,Czechia,Import,291620045.7
2024,Malaysia,Benin,Import,1791697.579
2024,Malaysia,Denmark,Import,362759767.3
2024,Malaysia,Dominica,Import,122702.684
2024,Malaysia,Dominican Rep.,Import,29582863.85
2024,Malaysia,Ecuador,Import,525635205.8
2024,Malaysia,El Salvador,Import,2136743.539
2024,Malaysia,Equatorial Guinea,Import,66940.199
2024,Malaysia,Ethiopia,Import,9985191.249
2024,Malaysia,Estonia,Import,24929028.61
2024,Malaysia,Falkland Isds (Malvinas),Import,685005.421
2024,Malaysia,Fiji,Import,2825839.486
2024,Malaysia,Finland,Import,215408064.3
2024,Malaysia,France,Import,2145652921
2024,Malaysia,French Polynesia,Import,17798.816
2024,Malaysia,Fr. South Antarctic Terr.,Import,14780.96
2024,Malaysia,Djibouti,Import,3221822.334
2024,Malaysia,Gabon,Import,587000788.9
2024,Malaysia,Georgia,Import,5331575.172
2024,Malaysia,Gambia,Import,483095.985
2024,Malaysia,State of Palestine,Import,2313045.886
2024,Malaysia,Germany,Import,7057422981
2024,Malaysia,Ghana,Import,247245180.8
2024,Malaysia,Gibraltar,Import,3629.25
2024,Malaysia,Kiribati,Import,255629.28
2024,Malaysia,Greece,Import,362633315.2
2024,Malaysia,Greenland,Import,240.799
2024,Malaysia,Grenada,Import,6751.772
2024,Malaysia,Guam,Import,421615.721
2024,Malaysia,Guatemala,Import,13584584.91
2024,Malaysia,Guinea,Import,279679066.3
2024,Malaysia,Guyana,Import,2112121.279
2024,Malaysia,Haiti,Import,10908626.95
2024,Malaysia,Holy See (Vatican City State),Import,14574.249
2024,Malaysia,Honduras,Import,4777321.945
2024,Malaysia,"China, Hong Kong SAR",Import,3639162381
2024,Malaysia,Hungary,Import,225188430.6
2024,Malaysia,Iceland,Import,294469.179
2024,Malaysia,Indonesia,Import,13521946585
2024,Malaysia,Iran,Import,34743265.13
2024,Malaysia,Iraq,Import,224855694.2
2024,Malaysia,Ireland,Import,5343686640
2024,Malaysia,Italy,Import,1723968859
2024,Malaysia,Côte d'Ivoire,Import,1093788599
2024,Malaysia,Jamaica,Import,3940460.754
2024,Malaysia,Japan,Import,15326804589
2024,Malaysia,Kazakhstan,Import,25319916.66
2024,Malaysia,Jordan,Import,55459939.5
2024,Malaysia,Kenya,Import,13000978.88
2024,Malaysia,Rep. of Korea,Import,12090769840
2024,Malaysia,Kuwait,Import,445861657.1
2024,Malaysia,Kyrgyzstan,Import,1237476.472
2024,Malaysia,Lao People's Dem. Rep.,Import,7056792.737
2024,Malaysia,Lebanon,Import,9769311.31
2024,Malaysia,Latvia,Import,19863982.49
2024,Malaysia,Liberia,Import,136123650.9
2024,Malaysia,Libya,Import,136105989.3
2024,Malaysia,Lithuania,Import,61259632.6
2024,Malaysia,Luxembourg,Import,8902424.519
2024,Malaysia,"China, Macao SAR",Import,14648364.78
2024,Malaysia,Madagascar,Import,28710515.6
2024,Malaysia,Malawi,Import,2439434.414
2024,Malaysia,Malaysia,Import,110631080.6
2024,Malaysia,Maldives,Import,931521.917
2024,Malaysia,Mali,Import,6862972.798
2024,Malaysia,Malta,Import,43901490.68
2024,Malaysia,Mauritania,Import,767857.811
2024,Malaysia,Mauritius,Import,814340.57
2024,Malaysia,Mexico,Import,1998547186
2024,Malaysia,"Other Asia, nes",Import,23842975575
2024,Malaysia,Mongolia,Import,713651.998
2024,Malaysia,Rep. of Moldova,Import,3755739.177
2024,Malaysia,Montenegro,Import,3160689.94
2024,Malaysia,Morocco,Import,53886191.81
2024,Malaysia,Mozambique,Import,198557354.2
2024,Malaysia,Oman,Import,656490642.7
2024,Malaysia,Namibia,Import,64841312
2024,Malaysia,Nepal,Import,1545157.702
2024,Malaysia,Netherlands,Import,1221797407
2024,Malaysia,Curaçao,Import,529168.38
2024,Malaysia,Sint Maarten,Import,268.55
2024,Malaysia,Bonaire,Import,348.962
2024,Malaysia,New Caledonia,Import,3566183.044
2024,Malaysia,Vanuatu,Import,7077463.443
2024,Malaysia,New Zealand,Import,971679064.2
2024,Malaysia,Nicaragua,Import,2623669.804
2024,Malaysia,Niger,Import,13907848.38
2024,Malaysia,Nigeria,Import,959256026.2
2024,Malaysia,Norfolk Isds,Import,1111280.453
2024,Malaysia,Norway,Import,260265963.6
2024,Malaysia,N. Mariana Isds,Import,971.5
2024,Malaysia,FS Micronesia,Import,457881.778
2024,Malaysia,Marshall Isds,Import,894446.058
2024,Malaysia,Palau,Import,43.484
2024,Malaysia,Pakistan,Import,526651586.9
2024,Malaysia,Panama,Import,4094263.02
2024,Malaysia,Papua New Guinea,Import,301420997
2024,Malaysia,Paraguay,Import,2637168.541
2024,Malaysia,Peru,Import,365752297.3
2024,Malaysia,Philippines,Import,2257399710
2024,Malaysia,Poland,Import,401405944
2024,Malaysia,Portugal,Import,48913629.61
2024,Malaysia,Guinea-Bissau,Import,1094937.357
2024,Malaysia,Timor-Leste,Import,354011.249
2024,Malaysia,Qatar,Import,1128856385
2024,Malaysia,Romania,Import,122530721.5
2024,Malaysia,Russian Federation,Import,1613342499
2024,Malaysia,Rwanda,Import,29240650.02
2024,Malaysia,Saint Helena,Import,123262.946
2024,Malaysia,Saint Kitts and Nevis,Import,149.462
2024,Malaysia,Saint Lucia,Import,174147.61
2024,Malaysia,San Marino,Import,23738.601
2024,Malaysia,Sao Tome and Principe,Import,78.664
2024,Malaysia,Saudi Arabia,Import,8146073387
2024,Malaysia,Senegal,Import,3076430.121
2024,Malaysia,Serbia,Import,12485086.14
2024,Malaysia,Seychelles,Import,1131818.304
2024,Malaysia,Sierra Leone,Import,2452771.672
2024,Malaysia,India,Import,6850146107
2024,Malaysia,Singapore,Import,36130135966
2024,Malaysia,Slovakia,Import,60453001.1
2024,Malaysia,Viet Nam,Import,6391250189
2024,Malaysia,Slovenia,Import,75799642.56
2024,Malaysia,Somalia,Import,687111.212
2024,Malaysia,South Africa,Import,873573815
2024,Malaysia,Zimbabwe,Import,2167334.209
2024,Malaysia,Spain,Import,692988092.1
2024,Malaysia,South Sudan,Import,39812.054
2024,Malaysia,Sudan,Import,315230732.6
2024,Malaysia,Suriname,Import,11562693.61
2024,Malaysia,Sweden,Import,402019533.1
2024,Malaysia,Switzerland,Import,2020459327
2024,Malaysia,Syria,Import,485330.041
2024,Malaysia,Tajikistan,Import,22131.016
2024,Malaysia,Thailand,Import,12143014998
2024,Malaysia,Togo,Import,34083744.65
2024,Malaysia,Tokelau,Import,285360.765
2024,Malaysia,Tonga,Import,17541.41
2024,Malaysia,Trinidad and Tobago,Import,1171462.542
2024,Malaysia,United Arab Emirates,Import,6041336493
2024,Malaysia,Tunisia,Import,61591062.26
2024,Malaysia,Türkiye,Import,786182577
2024,Malaysia,Turkmenistan,Import,167154.82
2024,Malaysia,Turks and Caicos Isds,Import,6385.329
2024,Malaysia,Uganda,Import,171058026.9
2024,Malaysia,Ukraine,Import,159395676.1
2024,Malaysia,North Macedonia,Import,838461.347
2024,Malaysia,Egypt,Import,168399424.4
2024,Malaysia,United Kingdom,Import,1789540779
2024,Malaysia,United Rep. of Tanzania,Import,130340928.9
2024,Malaysia,USA,Import,27596562915
2024,Malaysia,Burkina Faso,Import,7327170.856
2024,Malaysia,Uruguay,Import,31204577.99
2024,Malaysia,Uzbekistan,Import,1040712.097
2024,Malaysia,Venezuela,Import,27655580.62
2024,Malaysia,Samoa,Import,590548.128
2024,Malaysia,Yemen,Import,48035287.15
2024,Malaysia,Zambia,Import,4483663.442
2024,Malaysia,"Areas, nes",Import,21578178.57
2024,Hungary,World,Export,1.67705E+11
2024,Hungary,Afghanistan,Export,5899544
2024,Hungary,Albania,Export,148750362
2024,Hungary,Algeria,Export,75831018
2024,Hungary,American Samoa,Export,12234
2024,Hungary,Andorra,Export,133734
2024,Hungary,Angola,Export,2501921
2024,Hungary,Antigua and Barbuda,Export,567157
2024,Hungary,Azerbaijan,Export,72285390
2024,Hungary,Argentina,Export,155815701
2024,Hungary,Australia,Export,571743570
2024,Hungary,Austria,Export,6633156144
2024,Hungary,Bahamas,Export,196379
2024,Hungary,Bahrain,Export,10178081
2024,Hungary,Bangladesh,Export,5386275
2024,Hungary,Armenia,Export,45888007
2024,Hungary,Barbados,Export,676722
2024,Hungary,Belgium,Export,3480662804
2024,Hungary,Bermuda,Export,131969
2024,Hungary,Bhutan,Export,34412
2024,Hungary,Bolivia (Plurinational State of),Export,9003521
2024,Hungary,Bosnia Herzegovina,Export,584457275
2024,Hungary,Botswana,Export,350430
2024,Hungary,Brazil,Export,383576161
2024,Hungary,Belize,Export,25782
2024,Hungary,Br. Virgin Isds,Export,433689
2024,Hungary,Brunei Darussalam,Export,1615014
2024,Hungary,Bulgaria,Export,2055271767
2024,Hungary,Myanmar,Export,505712
2024,Hungary,Burundi,Export,4396
2024,Hungary,Belarus,Export,147588162
2024,Hungary,Cambodia,Export,576767
2024,Hungary,Cameroon,Export,11189723
2024,Hungary,Canada,Export,449722092
2024,Hungary,Cabo Verde,Export,1948622
2024,Hungary,Cayman Isds,Export,757408
2024,Hungary,Central African Rep.,Export,48138
2024,Hungary,Sri Lanka,Export,7770416
2024,Hungary,Chad,Export,2471792
2024,Hungary,Chile,Export,65722097
2024,Hungary,China,Export,2059487267
2024,Hungary,Colombia,Export,69922720
2024,Hungary,Comoros,Export,12044
2024,Hungary,Congo,Export,1117115
2024,Hungary,Dem. Rep. of the Congo,Export,2208351
2024,Hungary,Cook Isds,Export,50807
2024,Hungary,Costa Rica,Export,91956373
2024,Hungary,Croatia,Export,3144360213
2024,Hungary,Cuba,Export,2115625
2024,Hungary,Cyprus,Export,97038112
2024,Hungary,Czechia,Export,7061974283
2024,Hungary,Benin,Export,4072045
2024,Hungary,Denmark,Export,968029602
2024,Hungary,Dominica,Export,694082
2024,Hungary,Dominican Rep.,Export,6554186
2024,Hungary,Ecuador,Export,9517407
2024,Hungary,El Salvador,Export,3603188
2024,Hungary,Equatorial Guinea,Export,395331
2024,Hungary,Ethiopia,Export,11101053
2024,Hungary,Eritrea,Export,722337
2024,Hungary,Estonia,Export,136979295
2024,Hungary,Faeroe Isds,Export,160310
2024,Hungary,Fiji,Export,8893
2024,Hungary,Finland,Export,455725284
2024,Hungary,France,Export,7090677274
2024,Hungary,French Polynesia,Export,1398252
2024,Hungary,Fr. South Antarctic Terr.,Export,3793
2024,Hungary,Djibouti,Export,3419226
2024,Hungary,Gabon,Export,1308608
2024,Hungary,Georgia,Export,108546116
2024,Hungary,Gambia,Export,462558
2024,Hungary,State of Palestine,Export,5176118
2024,Hungary,Germany,Export,41712145214
2024,Hungary,Ghana,Export,15344835
2024,Hungary,Gibraltar,Export,1557453
2024,Hungary,Greece,Export,937117110
2024,Hungary,Greenland,Export,5220
2024,Hungary,Grenada,Export,108549
2024,Hungary,Guam,Export,409394
2024,Hungary,Guatemala,Export,15159012
2024,Hungary,Guinea,Export,10767769
2024,Hungary,Guyana,Export,1455168
2024,Hungary,Haiti,Export,411441
2024,Hungary,Holy See (Vatican City State),Export,16185
2024,Hungary,Honduras,Export,8916112
2024,Hungary,"China, Hong Kong SAR",Export,506792413
2024,Hungary,Iceland,Export,22311505
2024,Hungary,Indonesia,Export,80870109
2024,Hungary,Iran,Export,23836839
2024,Hungary,Iraq,Export,96716071
2024,Hungary,Ireland,Export,1139099856
2024,Hungary,Israel,Export,421928820
2024,Hungary,Italy,Export,8633119012
2024,Hungary,Côte d'Ivoire,Export,23041948
2024,Hungary,Jamaica,Export,14532391
2024,Hungary,Japan,Export,993300518
2024,Hungary,Kazakhstan,Export,264548093
2024,Hungary,Jordan,Export,45424508
2024,Hungary,Kenya,Export,11243088
2024,Hungary,Rep. of Korea,Export,564278851
2024,Hungary,Kuwait,Export,36022991
2024,Hungary,Kyrgyzstan,Export,73877955
2024,Hungary,Lao People's Dem. Rep.,Export,17713000
2024,Hungary,Lebanon,Export,43611769
2024,Hungary,Lesotho,Export,68825
2024,Hungary,Latvia,Export,227866027
2024,Hungary,Liberia,Export,1725841
2024,Hungary,Libya,Export,28473538
2024,Hungary,Lithuania,Export,444328742
2024,Hungary,Luxembourg,Export,203295514
2024,Hungary,"China, Macao SAR",Export,318243
2024,Hungary,Madagascar,Export,188379
2024,Hungary,Malawi,Export,335081
2024,Hungary,Malaysia,Export,182309959
2024,Hungary,Maldives,Export,403465
2024,Hungary,Mali,Export,2404029
2024,Hungary,Malta,Export,35479633
2024,Hungary,Mauritania,Export,1092618
2024,Hungary,Mauritius,Export,3811045
2024,Hungary,Mexico,Export,1863890823
2024,Hungary,"Other Asia, nes",Export,196033722
2024,Hungary,Mongolia,Export,35766363
2024,Hungary,Rep. of Moldova,Export,156016115
2024,Hungary,Montenegro,Export,121278662
2024,Hungary,Morocco,Export,292400386
2024,Hungary,Mozambique,Export,5511758
2024,Hungary,Oman,Export,12405563
2024,Hungary,Namibia,Export,1258824
2024,Hungary,Nepal,Export,853266
2024,Hungary,Netherlands,Export,5676160450
2024,Hungary,Curaçao,Export,2408890
2024,Hungary,Aruba,Export,85388
2024,Hungary,Sint Maarten,Export,1172929
2024,Hungary,New Caledonia,Export,1069728
2024,Hungary,Vanuatu,Export,704813
2024,Hungary,New Zealand,Export,74094926
2024,Hungary,Nicaragua,Export,1705820
2024,Hungary,Niger,Export,676060
2024,Hungary,Nigeria,Export,15280087
2024,Hungary,"Other Africa, nes",Export,257709
2024,Hungary,Norway,Export,690608471
2024,Hungary,N. Mariana Isds,Export,309460
2024,Hungary,FS Micronesia,Export,11344
2024,Hungary,Marshall Isds,Export,670765
2024,Hungary,Palau,Export,123144
2024,Hungary,Pakistan,Export,23355365
2024,Hungary,Panama,Export,15113816
2024,Hungary,Papua New Guinea,Export,35482
2024,Hungary,Paraguay,Export,6905100
2024,Hungary,Peru,Export,20141122
2024,Hungary,Philippines,Export,32659770
2024,Hungary,Poland,Export,8903780190
2024,Hungary,Portugal,Export,782026903
2024,Hungary,Guinea-Bissau,Export,221336
2024,Hungary,Timor-Leste,Export,30237
2024,Hungary,Qatar,Export,57599186
2024,Hungary,Romania,Export,9328412171
2024,Hungary,Russian Federation,Export,1043054220
2024,Hungary,Rwanda,Export,757960
2024,Hungary,Saint Barthélemy,Export,76712
2024,Hungary,Saint Kitts and Nevis,Export,53958
2024,Hungary,Saint Lucia,Export,382880
2024,Hungary,Saint Vincent and the Grenadines,Export,34630
2024,Hungary,San Marino,Export,147410
2024,Hungary,Saudi Arabia,Export,181987531
2024,Hungary,Senegal,Export,11196046
2024,Hungary,Serbia,Export,3234258119
2024,Hungary,Seychelles,Export,452029
2024,Hungary,Sierra Leone,Export,693194
2024,Hungary,India,Export,493102961
2024,Hungary,Singapore,Export,295990377
2024,Hungary,Slovakia,Export,8396860865
2024,Hungary,Viet Nam,Export,115901826
2024,Hungary,Slovenia,Export,2611439011
2024,Hungary,Somalia,Export,7824685
2024,Hungary,South Africa,Export,249079759
2024,Hungary,Zimbabwe,Export,5433534
2024,Hungary,Spain,Export,5079604566
2024,Hungary,South Sudan,Export,52603
2024,Hungary,Sudan,Export,869852
2024,Hungary,Suriname,Export,2045099
2024,Hungary,Sweden,Export,1911065612
